timestamp,ax,ay,az,gx,gy,gz
1504009,0.8917,0.0063,0.3993,2.0142,-0.3662,1.77
1504029,0.8933,0.0073,0.3972,2.1362,-0.9155,2.0142
1504049,0.8893,0.0024,0.3981,1.77,-0.4883,1.77
1504069,0.8872,0.0015,0.3999,1.5259,-0.3052,1.6479
1504089,0.8882,-0.0004,0.3989,0.4272,-0.061,1.4648
1504109,0.8925,0.0026,0.3982,0.061,0.3052,1.2817
1504129,0.8949,0.0062,0.3948,-0.2441,-0.3052,1.1597
1504149,0.8928,0.009,0.3948,-0.3052,-0.3662,0.9155
1504172,0.889,0.0122,0.3954,-0.1831,-0.061,0.8545
1504192,0.8914,0.0137,0.3931,-0.5493,-0.061,0.6104
1504216,0.8955,0.014,0.3942,-0.6104,-0.2441,1.1597
1504236,0.8958,0.015,0.3958,-0.6714,-0.7935,0.9766
1504256,0.8962,0.0188,0.4028,-0.4883,-0.4883,0.7935
1504276,0.8959,0.0208,0.4006,0.1831,-0.7935,0.6714
1504296,0.8942,0.0172,0.3978,0.4883,-0.9766,0.6714
1504316,0.895,0.0081,0.394,0.4272,-0.7324,0.8545
1504336,0.9,0.0111,0.3942,0.4883,0.0,0.3662
1504356,0.8967,0.0131,0.3943,0.7935,-0.7324,0.2441
1504380,0.8983,0.0072,0.3948,0.3662,-0.5493,0.2441
1504400,0.8988,0.0155,0.3977,0.9155,-0.9766,0.3662
1504420,0.8928,0.0134,0.4011,1.2817,-1.2207,0.4272
1504440,0.8833,0.0121,0.4016,1.4648,-0.8545,0.6104
1504460,0.8832,0.0118,0.4043,1.2817,-0.8545,0.7324
1504480,0.8887,0.0081,0.4049,1.5869,-0.6104,0.8545
1504500,0.8903,0.0083,0.4034,1.1597,-0.4272,0.9155
1504520,0.892,0.0079,0.4026,1.0986,-0.6104,0.7324
1504541,0.8929,0.0096,0.4,1.0986,-0.5493,0.5493
1504561,0.8915,0.0089,0.3982,0.7935,-0.7324,0.4883
1504582,0.887,0.0057,0.3967,0.8545,-0.061,0.6104
1504603,0.8875,0.0088,0.3978,0.5493,0.061,0.5493
1504623,0.889,0.0095,0.3942,0.4883,0.061,0.7935
1504643,0.8898,0.0133,0.395,0.7935,0.2441,0.6104
1504665,0.9015,0.0122,0.3969,0.9155,0.061,0.8545
1504685,0.9026,0.0125,0.396,0.6104,-0.7324,0.9155
1504705,0.8986,0.0127,0.3989,0.9766,-1.0376,1.0376
1504725,0.8906,0.0137,0.3987,0.5493,-1.2207,0.8545
1504745,0.8866,0.0133,0.4,0.3662,-0.9155,0.5493
1504768,0.891,0.0137,0.3986,0.4272,-0.5493,0.6104
1504789,0.8936,0.0144,0.3961,0.6104,-0.3052,0.6104
1504810,0.8904,0.0157,0.397,0.6104,-0.2441,0.7935
1504830,0.8894,0.0161,0.3953,0.7324,-0.4883,0.4883
1504850,0.8881,0.0195,0.3993,0.9155,-0.4272,0.7324
1504870,0.8918,0.0195,0.396,1.3428,-0.5493,0.7324
1504890,0.8909,0.0176,0.3988,1.3428,-0.7935,0.9155
1504911,0.8881,0.0128,0.4,1.5259,-0.7935,0.8545
1504931,0.8892,0.0145,0.3967,1.4038,-0.6104,0.4883
1504951,0.8909,0.0161,0.3986,1.3428,-0.3052,0.4883
1504973,0.897,0.0138,0.3999,1.709,-0.6714,0.4883
1504993,0.8973,0.0083,0.402,1.1597,-0.6714,0.3052
1505013,0.8982,0.0057,0.4028,0.7324,-0.3052,0.3052
1505033,0.8988,0.0089,0.4033,0.4272,-0.4272,0.1831
1505055,0.896,0.0133,0.401,0.4883,-0.7935,0.1221
1505075,0.8883,0.0125,0.4001,0.2441,-0.9766,-0.1831
1505095,0.8866,0.0114,0.3997,0.4883,-0.6104,-0.3662
1505115,0.8876,0.0143,0.3981,0.8545,-0.3052,-0.3662
1505135,0.8882,0.0135,0.3956,0.5493,-0.4272,-0.2441
1505155,0.8939,0.0045,0.3931,0.3052,0.0,0.0
1505175,0.8958,0.0121,0.3986,0.2441,-0.3052,-0.2441
1505195,0.8959,0.0122,0.4005,0.7324,-0.7324,-0.061
1505215,0.8918,0.0112,0.4023,0.9766,-0.7324,0.2441
1505236,0.8872,0.0142,0.3973,0.9155,-0.7324,0.1221
1505256,0.8882,0.0127,0.402,0.9766,-0.7935,0.4883
1505277,0.8915,0.0132,0.4019,1.0376,-0.5493,0.4272
1505297,0.8905,0.0128,0.4023,1.1597,-0.5493,0.5493
1505317,0.8905,0.0104,0.402,1.2817,-0.6104,0.5493
1505337,0.8889,0.0085,0.4022,1.2207,-0.7935,0.6714
1505360,0.8868,0.0088,0.4011,1.2817,-0.8545,0.7324
1505380,0.8864,0.0087,0.4012,0.9766,-1.0376,0.6714
1505400,0.8855,0.0092,0.4004,1.0986,-1.0376,0.6104
1505420,0.8838,0.009,0.3995,1.2207,-0.5493,0.6714
1505440,0.891,0.0073,0.4021,0.9155,-0.1221,0.6714
1505460,0.8958,0.0122,0.4025,0.9155,0.061,0.6104
1505480,0.8967,0.0114,0.401,1.0376,0.1221,0.7324
1505501,0.8961,0.0084,0.3999,0.9155,-0.1221,0.4883
1505521,0.8954,0.0101,0.4027,0.7935,0.061,0.4272
1505541,0.8944,0.0112,0.3981,0.7324,0.061,0.1221
1505561,0.8884,0.0063,0.3969,0.7324,15.3198,0.2441
1505583,0.8903,0.0048,0.3984,0.6714,0.4272,0.3662
1505603,0.8903,0.0078,0.3973,0.2441,0.5493,0.2441
1505623,0.8936,0.0135,0.397,0.4883,0.2441,0.5493
1505643,0.8945,0.0115,0.3998,0.4883,-0.3662,0.4272
1505666,0.895,0.0089,0.3987,0.7324,-0.4272,0.6714
1505686,0.8912,0.0081,0.4034,0.6714,-0.4883,0.6714
1505706,0.8889,0.0115,0.4025,0.6714,0.061,0.6714
1505726,0.887,0.0131,0.4001,0.6714,0.3052,0.6714
1505746,0.8883,0.0126,0.4015,1.0986,0.3052,0.7935
1505769,0.8866,0.01,0.3998,0.9766,0.4883,0.9155
1505789,0.8864,0.0079,0.4003,0.9155,0.5493,1.0376
1505809,0.8885,0.0109,0.3983,0.9155,0.6104,1.1597
1505829,0.8893,0.0105,0.3969,0.6104,0.1831,1.3428
1505849,0.8947,0.0095,0.3959,0.5493,0.2441,1.2207
1505870,0.8936,0.0094,0.3989,0.4272,0.2441,0.9766
1505890,0.8923,0.0117,0.4003,0.4272,0.5493,1.0376
1505910,0.8959,0.0154,0.3967,0.5493,0.3662,0.9766
1505930,0.8928,0.0197,0.3973,0.6104,-0.1831,0.8545
1505951,0.8909,0.016,0.397,0.6104,-0.061,0.9766
1505971,0.8947,0.014,0.3948,0.6714,0.1831,0.8545
1505991,0.8953,0.0187,0.3943,0.9155,0.3052,0.7935
1506011,0.8882,0.0118,0.3949,0.7324,0.1221,0.7324
1506031,0.8903,0.0085,0.3976,0.2441,0.6714,0.7935
1506051,0.8923,0.0135,0.3925,0.3662,0.061,0.6104
1506073,0.8931,0.0098,0.3969,0.7324,0.3052,0.6714
1506093,0.8938,0.0062,0.3955,0.6714,1.2207,0.8545
1506113,0.897,0.0121,0.3944,0.6104,1.8311,0.8545
1506135,0.8937,0.0173,0.391,0.7324,1.0986,1.0986
1506155,0.8917,0.0168,0.3909,0.9155,0.7324,1.2817
1506175,0.8929,0.0165,0.3914,0.6714,0.9155,1.6479
1506198,0.8992,0.0194,0.3904,0.9155,0.7324,1.4648
1506219,0.8997,0.0187,0.3916,0.6714,0.2441,1.5259
1506239,0.8951,0.0177,0.3904,0.8545,-0.2441,1.4648
1506259,0.8925,0.0189,0.3903,0.6104,0.1831,1.1597
1506281,0.8903,0.0201,0.3868,0.9766,0.0,1.2817
1506301,0.8923,0.0153,0.3865,1.0376,0.1831,1.2207
1506321,0.8986,0.0157,0.3864,0.9155,0.9766,0.9155
1506341,0.8997,0.0179,0.3882,0.8545,0.9766,0.7324
1506361,0.9038,0.0236,0.3833,0.5493,0.3662,0.7324
1506381,0.9017,0.0228,0.3842,0.5493,0.061,0.7324
1506401,0.8992,0.0171,0.3849,0.5493,-0.1221,0.7935
1506421,0.8975,0.0166,0.3842,0.1221,0.3662,0.5493
1506441,0.8958,0.021,0.3844,0.1831,0.5493,0.3052
1506461,0.8987,0.021,0.3837,0.1831,0.061,0.1221
1506484,0.8994,0.0217,0.3851,0.4883,0.1831,0.2441
1506508,0.9003,0.0222,0.3846,0.1831,-0.3052,0.3662
1506528,0.8976,0.0233,0.3856,0.4272,-0.2441,0.3662
1506548,0.8944,0.0248,0.3843,0.6104,-0.7324,0.3662
1506568,0.8959,0.0255,0.384,0.8545,-0.5493,0.4272
1506588,0.8978,0.019,0.3868,1.3428,-0.2441,0.4272
1506608,0.8992,0.0162,0.3864,1.2817,-0.4272,0.6714
1506628,0.8992,0.0182,0.3872,1.2207,-0.1221,0.4272
1506648,0.8965,0.0182,0.3864,1.0986,-0.5493,0.3662
1506669,0.8962,0.0176,0.3859,0.9155,-0.4272,0.4272
1506689,0.8914,0.0176,0.3844,0.6714,-0.7324,0.4272
1506711,0.8906,0.0145,0.3862,0.6104,-0.4272,0.4883
1506731,0.9005,0.0208,0.3844,0.4883,0.2441,0.1831
1506751,0.8993,0.0204,0.3837,0.6714,-0.1831,0.1221
1506771,0.9056,0.012,0.3826,0.3662,-0.061,0.1831
1506791,0.9062,0.0171,0.3827,0.3662,-0.4272,0.061
1506811,0.9045,0.022,0.3884,0.5493,-0.4883,0.1831
1506831,0.8998,0.022,0.3895,0.7324,-0.8545,0.2441
1506851,0.8962,0.0206,0.3892,0.7324,-0.9155,0.6714
1506871,0.8956,0.0204,0.3894,0.9766,-0.8545,0.6104
1506891,0.8971,0.0206,0.3901,0.9155,-0.5493,0.4883
1506911,0.8961,0.0187,0.39,1.0986,-0.6104,0.4883
1506931,0.8918,0.017,0.3879,1.0376,-0.7324,0.6104
1506951,0.8895,0.0179,0.3872,1.2207,-0.6714,0.4883
1506971,0.8872,0.0192,0.3875,1.0986,-0.5493,0.5493
1506991,0.8875,0.0151,0.3862,1.0986,-0.5493,0.8545
1507011,0.885,0.0179,0.3884,0.6714,-0.3662,0.9155
1507031,0.8928,0.0148,0.3857,0.9155,0.061,0.7935
1507053,0.9039,0.0131,0.3889,0.7935,0.6714,0.7324
1507073,0.9083,0.0151,0.3838,0.4883,0.3662,0.6104
1507093,0.9066,0.0173,0.3861,0.4272,-0.4883,0.6104
1507113,0.9043,0.0206,0.384,0.5493,-0.5493,0.4272
1507133,0.9006,0.0205,0.3853,0.6104,-0.4272,0.4883
1507153,0.8986,0.0197,0.382,0.4883,-0.4272,0.4272
1507173,0.8951,0.0198,0.3826,0.5493,-0.061,0.4272
1507193,0.8948,0.0199,0.3829,0.7935,-0.1831,0.2441
1507213,0.8962,0.0195,0.3816,0.8545,-0.3052,0.4272
1507236,0.8953,0.0183,0.3827,0.8545,-0.3662,0.3662
1507256,0.8961,0.0186,0.3835,0.9155,-0.6104,0.4883
1507276,0.8976,0.02,0.384,0.8545,-0.4272,0.4272
1507296,0.8999,0.0219,0.3872,1.0376,-0.6104,0.4272
1507319,0.9026,0.0195,0.3882,0.9155,-0.7935,0.6104
1507339,0.9033,0.0183,0.3868,0.6714,-0.8545,0.4883
1507359,0.9049,0.0195,0.3881,0.9155,-0.7935,0.3662
1507381,0.901,0.0205,0.3893,0.9155,-0.9766,0.3662
1507401,0.8986,0.0201,0.3873,1.0986,-1.0986,0.5493
1507421,0.8962,0.0226,0.3885,0.9155,-0.9155,0.6104
1507441,0.8929,0.0233,0.3857,0.9155,-1.0986,0.7324
1507462,0.8932,0.0204,0.386,1.0376,-0.9155,0.4883
1507482,0.897,0.0277,0.3826,1.2817,-0.9155,0.4272
1507502,0.8929,0.0214,0.381,1.5259,-1.0376,0.2441
1507525,0.8944,0.0132,0.3834,1.0376,-0.8545,0.1221
1507546,0.8962,0.0168,0.3844,0.9766,-0.7935,0.1221
1507567,0.8962,0.0166,0.3901,1.0986,-0.9155,0.1221
1507587,0.8956,0.0151,0.3893,0.4883,-0.6104,-0.1221
1507607,0.8954,0.0145,0.3905,0.4883,-0.6714,-0.1831
1507627,0.891,0.0146,0.3928,0.5493,-0.2441,-0.3662
1507647,0.8923,0.0148,0.3903,0.3052,0.1831,-0.4883
1507667,0.8927,0.0144,0.3881,0.3052,0.0,-0.5493
1507689,0.8945,0.016,0.3892,0.1221,0.061,-0.4272
1507709,0.8939,0.0172,0.391,0.3052,0.061,-0.3662
1507729,0.8983,0.0161,0.3888,0.3662,0.061,-0.3052
1507749,0.899,0.0166,0.3887,0.3052,-0.1831,-0.1831
1507771,0.8965,0.0145,0.3871,0.4883,-0.3052,-0.061
1507791,0.9,0.0106,0.3859,0.6714,0.1831,-0.2441
1507811,0.901,0.0135,0.3842,0.8545,-0.1221,-0.2441
1507831,0.9037,0.0149,0.3831,0.9766,-0.3662,-0.061
1507851,0.9032,0.0118,0.3829,0.9766,-0.5493,0.061
1507871,0.9025,0.0111,0.3828,0.7935,-0.4272,0.1831
1507891,0.9015,0.0117,0.3856,0.7935,-0.4272,0.1221
1507912,0.9003,0.0131,0.3838,1.0376,-0.3662,-0.1221
1507932,0.8982,0.014,0.3834,0.9766,-0.4883,0.0
1507952,0.8959,0.0133,0.3833,1.0986,-0.7935,0.0
1507972,0.8928,0.0107,0.3835,1.2817,-0.5493,0.061
1507992,0.8911,0.0125,0.385,1.1597,-0.3052,0.1831
1508012,0.895,0.0133,0.3839,1.0376,-0.4272,0.1831
1508032,0.8948,0.0121,0.3838,0.9155,-0.6104,0.3052
1508055,0.895,0.0077,0.385,0.9766,-0.3662,0.3662
1508075,0.8972,0.0128,0.3876,0.9766,-0.5493,0.2441
1508095,0.8995,0.0145,0.3859,0.9766,-0.8545,0.4272
1508115,0.8986,0.0133,0.3866,0.7324,-0.9155,0.4272
1508135,0.8984,0.012,0.3864,0.7324,-0.7935,0.3662
1508155,0.8979,0.0112,0.3889,0.5493,-0.6714,0.3662
1508178,0.9019,0.0112,0.3844,0.7935,-0.4883,0.2441
1508198,0.8987,0.0131,0.3844,0.9155,-1.2207,0.3662
1508218,0.8943,0.0079,0.3823,0.6714,-0.9766,0.3662
1508238,0.8962,0.0089,0.384,0.6104,-0.5493,0.1831
1508258,0.8931,0.0149,0.3861,0.6104,-0.6714,0.3052
1508278,0.8915,0.0127,0.3873,0.6714,-0.5493,0.4883
1508299,0.89,0.0133,0.3909,0.3662,-0.1221,0.6104
1508319,0.8986,0.0117,0.3895,0.2441,-0.1831,0.4883
1508339,0.8969,0.0137,0.3909,0.3662,-0.2441,0.3662
1508359,0.8965,0.0128,0.3875,0.4883,-0.7324,0.3662
1508379,0.8972,0.0133,0.3873,0.7935,-0.7935,0.5493
1508400,0.8988,0.014,0.3878,0.8545,-0.4883,0.2441
1508420,0.8973,0.0132,0.3893,0.6714,-0.3052,0.1221
1508443,0.8992,0.0142,0.3868,0.7935,-0.061,0.2441
1508463,0.8944,0.0112,0.3842,1.0376,-0.3662,0.1831
1508483,0.8982,0.0061,0.3843,0.8545,-0.061,0.2441
1508504,0.9027,0.0085,0.384,0.4883,0.061,0.1221
1508524,0.9026,0.0127,0.3829,0.4883,-0.1831,0.2441
1508544,0.9033,0.0128,0.382,0.4272,-0.5493,0.3662
1508564,0.9021,0.0118,0.3838,0.2441,-0.6714,0.1831
1508585,0.8998,0.0122,0.3833,0.6104,-0.5493,0.1221
1508605,0.8977,0.0118,0.3848,0.4883,-0.6714,0.0
1508625,0.8942,0.0105,0.3845,0.4272,-0.8545,-0.1221
1508645,0.8955,0.0089,0.3846,0.6104,-0.6714,0.0
1508665,0.8962,0.0098,0.3854,0.5493,-0.4883,0.1221
1508687,0.8956,0.0092,0.3861,0.4272,-0.7324,0.2441
1508707,0.8953,0.0082,0.3883,0.4272,-0.7324,0.6104
1508727,0.8971,0.0089,0.3898,0.7935,-0.9155,0.4883
1508747,0.8972,0.0115,0.3879,0.7324,-0.7935,0.4883
1508767,0.8973,0.0123,0.3881,0.7935,-0.7324,0.5493
1508787,0.8986,0.014,0.3879,0.6714,-0.7324,0.4883
1508807,0.897,0.0137,0.3871,0.7935,-0.6714,0.4272
1508827,0.8962,0.011,0.3885,0.9155,-0.9766,0.4883
1508847,0.8971,0.0139,0.3875,0.9766,-0.9155,0.3662
1508869,0.8936,0.0109,0.3868,1.0376,-1.0376,0.3662
1508889,0.8978,0.0079,0.3857,0.9766,-0.9766,0.6104
1508909,0.8997,0.0084,0.3882,0.9155,-0.9155,0.5493
1508929,0.8964,0.0116,0.3906,0.9766,-1.1597,0.4272
1508949,0.8922,0.0116,0.3912,1.1597,-1.0376,0.4272
1508969,0.8898,0.0104,0.3922,1.1597,-0.6104,0.4883
1508989,0.8887,0.0099,0.3927,1.0376,-0.4883,0.6104
1509009,0.8868,0.0084,0.394,0.6714,-0.3662,0.4272
1509029,0.8871,0.0106,0.3907,0.6714,-0.1831,0.4272
1509049,0.8895,0.0117,0.3911,0.6714,0.0,0.6104
1509071,0.894,0.0107,0.3901,0.6714,0.0,0.3662
1509091,0.8958,0.0103,0.3938,0.7324,-0.1221,0.3662
1509111,0.8966,0.0145,0.3929,0.9155,-0.2441,0.4272
1509131,0.896,0.0115,0.3898,0.9766,-0.3662,0.4883
1509151,0.8989,0.0073,0.3905,0.7935,0.3052,0.4883
1509171,0.9042,0.0115,0.3871,0.7324,0.2441,0.2441
1509191,0.9008,0.0121,0.3873,0.9766,-0.3662,0.2441
1509211,0.9008,0.01,0.3867,0.6714,-0.4883,0.4272
1509231,0.8998,0.0067,0.3839,0.3662,-0.3052,0.3052
1509251,0.9008,0.0067,0.3849,0.2441,-0.2441,0.1831
1509271,0.9019,0.0095,0.3855,0.5493,-0.4883,0.1221
1509291,0.9009,0.012,0.3876,0.4883,-0.6104,0.1831
1509311,0.8982,0.0099,0.3871,0.3052,-0.6104,0.3052
1509331,0.8966,0.0087,0.3865,0.2441,-0.5493,0.3052
1509351,0.895,0.0085,0.3876,0.3662,-0.5493,0.3662
1509371,0.8945,0.0106,0.3868,0.7324,-0.6714,0.4272
1509392,0.8923,0.012,0.3895,0.6104,-0.5493,0.6714
1509412,0.8921,0.0095,0.3876,0.9155,-0.7935,0.7324
1509432,0.89,0.0092,0.389,0.7324,-0.6104,0.8545
1509452,0.8906,0.0083,0.3876,0.9766,-0.6104,0.9766
1509472,0.891,0.0074,0.3871,0.9155,-0.5493,0.9766
1509492,0.8947,0.0057,0.3859,0.7935,-0.1831,0.9155
1509512,0.8956,0.0096,0.384,0.6104,-0.1221,0.7935
1509532,0.8916,0.0033,0.3824,0.4272,-0.4883,0.9155
1509552,0.8959,-0.0012,0.3813,0.3662,0.3662,0.9155
1509572,0.9038,0.006,0.3848,-0.1221,0.061,0.7935
1509592,0.9008,0.0105,0.3851,0.1831,-0.5493,0.8545
1509612,0.8988,0.02,0.3879,0.061,-0.7935,1.0376
1509635,0.8997,0.0198,0.3907,0.2441,-0.6104,1.5259
1509655,0.9034,0.0171,0.3931,0.3052,-0.5493,1.77
1509675,0.9044,0.0198,0.3925,0.3662,-0.4272,1.8311
1509695,0.9027,0.0229,0.3929,0.4883,-0.7935,1.5259
1509718,0.8998,0.0238,0.3918,1.0986,-0.9766,1.4038
1509738,0.895,0.0216,0.3948,1.1597,-0.7324,1.4648
1509758,0.8954,0.0187,0.3925,1.5869,-0.7935,1.4038
1509778,0.8949,0.0195,0.391,1.5259,-0.6104,1.4648
1509798,0.8879,0.0154,0.3884,1.5869,-0.6104,1.2817
1509818,0.8907,0.0128,0.3875,1.4648,-0.3662,1.0986
1509838,0.8947,0.0187,0.3888,1.5259,-0.2441,0.9766
1509858,0.8962,0.0188,0.386,1.5869,-0.6714,0.9766
1509880,0.8979,0.0171,0.3879,0.9155,-0.7935,0.7324
1509900,0.8966,0.0154,0.3876,0.6714,-0.6714,0.6104
1509920,0.8999,0.0153,0.3884,0.0,-0.4272,0.1831
1509940,0.9006,0.0179,0.3881,-0.061,-0.3052,-0.061
1509960,0.9,0.0195,0.3892,0.3052,-0.4272,-0.1831
1509980,0.8999,0.0209,0.3895,0.3662,-0.4272,-0.3662
1510000,0.9,0.0223,0.3882,0.3052,-0.4272,-0.1831
1510020,0.8969,0.0222,0.3895,0.5493,-0.4883,-0.061
1510040,0.8955,0.0206,0.3876,0.9155,-0.8545,0.0
1510060,0.8923,0.0184,0.39,1.2207,-0.7324,0.1221
1510080,0.8911,0.0153,0.3895,1.3428,-0.6714,0.1221
1510100,0.8887,0.0137,0.3911,1.2817,-0.7935,0.1221
1510120,0.8893,0.0123,0.3926,1.2207,-0.6714,0.2441
1510140,0.895,0.011,0.3918,1.0376,-0.4272,0.1221
1510163,0.8961,0.0095,0.3894,1.1597,-0.3662,-0.1221
1510183,0.9008,0.0131,0.3899,0.7324,-0.4883,-0.3662
1510203,0.8995,0.0063,0.3893,0.4883,-0.8545,-0.061
1510223,0.9043,0.0045,0.3904,-0.1831,-0.1221,-0.061
1510246,0.9061,0.0132,0.391,0.1831,-0.8545,0.061
1510266,0.8967,0.0135,0.3932,0.4272,-1.0376,0.1831
1510288,0.8895,0.0143,0.3911,0.6104,-0.9155,0.3662
1510309,0.8879,0.0151,0.3916,0.6714,-0.8545,0.5493
1510329,0.8878,0.0137,0.3943,0.7935,-0.6714,0.7935
1510349,0.8881,0.0128,0.3889,0.7935,-0.5493,0.6104
1510369,0.8845,0.0139,0.3909,0.9155,-0.6714,0.7324
1510389,0.8868,0.0146,0.3923,1.2207,-0.5493,0.9155
1510409,0.8881,0.017,0.3933,1.2207,-0.2441,1.2817
1510429,0.89,0.0153,0.3904,1.2207,-0.2441,1.0376
1510451,0.8923,0.0133,0.3944,0.9155,0.061,1.0986
1510471,0.8934,0.0107,0.3899,1.1597,-0.3052,1.2207
1510491,0.8992,0.0123,0.3918,1.0376,0.2441,0.8545
1510511,0.902,0.0151,0.3889,1.1597,0.1831,1.0986
1510531,0.9003,0.0154,0.3906,1.0376,-0.2441,1.0986
1510552,0.9017,0.0183,0.3879,0.8545,0.0,0.9155
1510572,0.9032,0.0167,0.3896,0.6104,-0.1221,0.6714
1510594,0.9026,0.0157,0.387,0.4272,-0.4272,0.7324
1510614,0.8929,0.0188,0.389,0.7324,-0.3052,0.3662
1510634,0.89,0.0198,0.3873,0.9155,-0.5493,0.1831
1510654,0.8914,0.0166,0.387,0.7935,-0.3052,0.3662
1510674,0.8934,0.0139,0.3889,0.6714,-0.3052,0.3052
1510694,0.8973,0.0179,0.391,0.6104,0.061,0.3052
1510714,0.9039,0.0204,0.3907,0.6714,-0.3662,0.061
1510734,0.9095,0.0195,0.3894,0.9155,-0.7324,0.061
1510756,0.9058,0.0176,0.3893,0.9155,-0.9155,0.1221
1510776,0.9003,0.0195,0.3904,1.0986,-1.0986,0.1221
1510796,0.8965,0.0206,0.39,1.2207,-1.0986,0.1221
1510816,0.8904,0.0221,0.387,1.4038,-0.9766,0.2441
1510836,0.8876,0.0168,0.3866,1.2207,-0.9766,0.3052
1510856,0.8895,0.0126,0.3868,1.5869,-0.8545,0.2441
1510879,0.8922,0.0214,0.3845,1.4648,-0.7324,0.061
1510899,0.889,0.0107,0.3833,1.8311,-1.2817,0.1831
1510919,0.8887,0.0043,0.3862,1.4648,-0.6104,0.061
1510939,0.8893,0.0093,0.3909,1.1597,-0.6714,0.061
1510963,0.8905,0.0105,0.3962,1.2817,-0.6104,0.0
1510983,0.8932,0.0101,0.3975,1.0986,-0.4272,0.0
1511003,0.8949,0.0085,0.3987,0.7324,-0.3662,-0.1221
1511024,0.8959,0.0105,0.3989,0.4272,-0.1831,-0.1831
1511044,0.895,0.0125,0.3987,0.4883,-0.4883,0.0
1511064,0.8925,0.0145,0.3953,0.5493,-0.2441,0.0
1511084,0.891,0.0126,0.3954,0.4883,-0.1221,0.1221
1511104,0.8916,0.0125,0.3928,0.9155,0.061,0.0
1511124,0.8915,0.0117,0.3936,0.8545,0.1221,0.061
1511144,0.8917,0.0121,0.3907,1.0376,-0.061,0.1831
1511164,0.8898,0.01,0.3934,1.1597,-0.2441,0.1831
1511184,0.8969,0.0055,0.3911,1.2207,0.1831,0.2441
1511205,0.8978,0.0071,0.3883,1.0986,0.2441,0.3052
1511225,0.8966,0.0079,0.3887,0.9155,0.2441,0.3662
1511245,0.8981,0.0093,0.3895,0.8545,0.0,0.2441
1511268,0.8999,0.01,0.3896,0.7324,-0.1831,0.3662
1511289,0.8973,0.0077,0.3888,0.6104,-0.1831,0.1831
1511309,0.8979,0.0085,0.3893,0.6714,0.0,0.2441
1511330,0.8964,0.0088,0.3896,0.4272,0.0,0.1221
1511350,0.8921,0.0089,0.39,0.3662,-0.3052,0.3052
1511370,0.892,0.0111,0.3894,0.7324,-0.3052,0.4883
1511390,0.8892,0.0118,0.3903,0.8545,-0.1221,0.4883
1511410,0.8932,0.0107,0.3914,0.6104,-0.061,0.7935
1511430,0.8936,0.0122,0.3911,0.6714,-0.3052,0.7324
1511450,0.8928,0.0123,0.3904,1.0986,0.0,0.8545
1511470,0.8943,0.0128,0.3876,0.9766,-0.2441,0.7324
1511490,0.8961,0.0126,0.3896,0.8545,0.0,0.8545
1511510,0.9012,0.0099,0.39,1.0986,-0.1221,0.9155
1511530,0.9028,0.0092,0.3887,0.9155,-0.1831,0.9766
1511550,0.8999,0.0121,0.3901,0.7935,-0.4883,0.9766
1511570,0.8997,0.0139,0.3896,0.5493,-0.2441,0.9155
1511590,0.9011,0.0161,0.3894,0.7935,-0.4272,0.7935
1511610,0.9014,0.0151,0.3867,0.5493,-0.4883,0.8545
1511630,0.8993,0.0114,0.389,0.5493,-0.6714,0.3662
1511650,0.8995,0.0129,0.3871,0.8545,-0.3052,0.2441
1511674,0.8954,0.0173,0.3879,1.0986,-0.5493,0.1831
1511694,0.8949,0.0055,0.3879,0.8545,-0.5493,0.3052
1511718,0.8973,0.0155,0.3881,0.8545,-0.5493,0.3052
1511738,0.8967,0.0131,0.3912,1.0986,-0.8545,0.3662
1511759,0.8927,0.0105,0.3914,0.9766,-0.4272,0.4272
1511779,0.8971,0.0112,0.3927,0.8545,-0.4883,0.2441
1511799,0.8966,0.0129,0.3937,0.6714,-0.6104,0.3052
1511819,0.8915,0.0117,0.3928,1.0376,-0.6104,0.3052
1511839,0.8892,0.0123,0.3915,0.8545,-0.4883,0.3662
1511859,0.8885,0.0125,0.3918,0.9766,-0.3662,0.3662
1511879,0.8881,0.0127,0.391,0.7935,-0.1831,0.3662
1511899,0.8865,0.0146,0.3909,0.9766,-0.1831,0.6104
1511921,0.8829,0.0103,0.3894,1.1597,-0.2441,0.6714
1511941,0.88,0.0099,0.3928,1.2207,0.061,0.7324
1511961,0.8866,0.0067,0.3909,0.9766,1.0376,0.5493
1511985,0.8987,0.0127,0.3896,0.7324,1.4038,0.4272
1512005,0.9048,0.0137,0.389,0.9155,0.9155,0.6714
1512025,0.9091,0.0125,0.389,0.7324,0.6714,0.6104
1512045,0.911,0.0112,0.3895,0.4883,0.3052,0.6104
1512065,0.9103,0.0138,0.3905,0.3662,0.2441,0.3662
1512085,0.9075,0.0149,0.3885,0.7324,0.061,0.1221
1512105,0.9034,0.015,0.386,0.9155,-0.2441,0.1221
1512128,0.8993,0.0131,0.3832,1.0376,0.0,0.0
1512148,0.8981,0.0145,0.381,0.9155,-0.2441,-0.061
1512168,0.8986,0.0126,0.3837,0.9766,-0.2441,0.0
1512188,0.8973,0.0085,0.3813,0.8545,-0.3052,0.0
1512208,0.8949,0.0066,0.3806,1.0986,-0.3052,-0.1221
1512228,0.8943,0.0072,0.3821,1.0376,-0.3662,-0.1221
1512252,0.8961,0.0088,0.382,0.7324,-0.3052,-0.3662
1512272,0.8948,0.0107,0.3827,0.7935,-0.4883,-0.2441
