timestamp,ax,ay,az,gx,gy,gz
4127007,0.2594,0.2968,0.1067,41.1987,-52.9175,-57.5562
4127027,0.1619,0.3409,0.1169,78.5522,-51.3916,-36.1938
4127047,0.0027,0.3429,0.121,70.3125,-37.4146,-9.0942
4127069,0.0768,0.3297,0.2311,80.4443,-25.3906,5.6152
4127092,0.0359,0.1257,0.7478,75.8057,11.5356,18.3105
4127112,3.9995,-0.5549,1.4598,15.9912,130.0659,-6.4087
4127132,0.8782,-0.4711,1.1698,67.0776,84.4116,20.1416
4127152,1.2856,-0.6688,0.8551,64.9414,-74.1577,18.4937
4127172,0.5858,-0.3276,0.5756,93.4448,-96.3745,27.771
4127192,0.3766,-0.3475,0.8909,104.7974,-105.4688,28.9917
4127212,1.0428,-0.0854,0.8185,119.5679,-48.645,33.2031
4127232,1.0564,-0.3644,0.8132,90.8813,-41.626,61.7676
4127252,1.1045,-0.4971,0.7389,72.1436,-17.7612,68.6646
4127272,1.0598,-0.5828,0.6421,66.7725,-14.0381,61.0352
4127292,0.9747,-0.5089,0.5872,69.7021,-12.0239,59.2041
4127316,0.7653,-0.4547,0.4667,68.7256,-3.0518,57.8613
4127336,0.635,-0.4208,0.4963,58.7158,3.9673,60.1196
4127358,0.5446,-0.4056,0.4822,54.6265,2.8076,59.6924
4127378,0.4757,-0.3796,0.4354,45.3491,1.2817,59.2041
4127398,0.2739,-0.2482,0.3567,51.5747,0.4272,57.5562
4127418,0.2335,-0.226,0.3436,53.894,-1.0376,55.4199
4127439,0.2411,-0.2439,0.1517,46.0205,1.9531,53.772
4127459,0.276,-0.3335,0.2389,31.5552,4.2725,49.0112
4127482,0.1821,-0.3083,0.229,-7.4463,11.9019,40.0391
4127502,0.0361,-0.351,0.3324,-67.0166,32.8979,27.771
4127522,0.4572,-0.5426,0.4341,-118.5303,50.415,25.4517
4127545,3.2795,0.3616,0.1064,-382.0801,95.3979,8.606
4127565,-0.1548,-0.1902,0.5729,-75.8057,31.25,-9.2773
4127589,1.2883,0.0198,0.7189,-111.3892,35.0342,11.5356
4127609,0.6813,0.3052,0.4399,-109.7412,18.3105,-12.7563
4127631,1.4003,0.1575,0.6511,-109.6802,-29.2969,-33.02
4127651,1.427,0.2104,0.7404,-99.4873,-53.2227,-45.8984
4127671,1.4248,0.2914,0.6689,-75.7446,-54.8096,-42.6636
4127691,1.3787,0.355,0.6299,-63.4155,-18.5547,-44.3115
4127711,1.4088,0.2944,0.5994,-65.2466,-14.4043,-47.2412
4127733,1.2826,0.3098,0.5016,-63.1104,-12.085,-52.6733
4127753,1.1046,0.3088,0.4475,-59.4482,-11.1694,-54.9316
4127773,0.8995,0.2966,0.4143,-45.5322,-14.2212,-57.6172
4127793,0.7557,0.2994,0.3684,-34.8511,-26.4282,-56.2744
4127813,0.5754,0.2491,0.3429,-13.3057,-33.8135,-56.2134
4127836,0.3527,0.2284,0.3143,6.897,-39.7339,-56.6406
4127856,0.2571,0.3022,0.3489,39.4287,-55.6641,-59.1431
4127876,0.2075,0.3654,0.2708,63.4766,-49.0723,-48.7671
4127896,0.1689,0.3314,0.2656,61.4624,-34.729,-38.7573
4127916,0.0786,0.1908,0.1256,63.3545,-11.9629,-26.9165
4127936,0.3431,0.1871,0.5524,56.8237,5.4321,-9.4604
4127956,0.8356,-0.1704,0.9916,34.4238,53.833,4.7607
4127976,1.3325,-0.4198,1.2994,73.2422,74.585,1.0376
4127996,1.0264,-0.2184,0.9961,59.9365,30.3345,17.6392
4128016,1.0411,-0.4525,0.6283,60.4858,-21.7896,21.6064
4128036,0.9163,-0.4418,0.6881,76.4771,-61.5234,27.71
4128056,0.6063,-0.3204,0.8055,88.3789,-59.3872,33.2031
4128076,0.9672,-0.2798,0.7461,94.3604,-25.4517,38.7573
4128096,1.1364,-0.2804,0.7449,80.7495,-19.8975,55.9082
4128116,1.229,-0.442,0.6716,68.2983,-16.4185,67.9932
4128136,1.2344,-0.5406,0.6381,63.8428,-13.5498,73.1201
4128156,1.1378,-0.5153,0.6849,60.3027,-4.4556,70.3125
4128176,1.019,-0.4611,0.5841,60.6689,1.6479,69.397
4128197,0.8677,-0.4082,0.4985,60.9741,5.4321,66.04
4128218,0.6787,-0.3658,0.4956,57.6782,9.4604,62.6221
4128238,0.6245,-0.3633,0.5165,55.603,11.1084,59.6924
4128258,0.484,-0.3408,0.4878,53.5278,6.897,55.542
4128278,0.3929,-0.2418,0.3689,50.5981,-2.2583,55.7251
4128298,0.3719,-0.1885,0.3037,45.166,-9.8267,55.9082
4128318,0.3433,-0.2662,0.2285,39.3677,-13.1836,54.9316
4128338,0.2922,-0.2836,0.2166,32.6538,-21.1792,47.1191
4128358,0.0499,-0.4948,0.1376,-23.5596,-22.7661,26.5503
4128381,0.1239,-0.4491,0.1874,-131.0425,0.2441,15.1978
4128402,0.657,-0.1775,0.4,-164.1235,12.5122,2.8687
4128422,0.9957,0.0709,0.5448,-218.2007,83.313,-19.7144
4128442,1.3188,0.7871,1.4395,-146.8506,173.2788,-15.1367
4128462,0.7213,0.3416,0.6459,-78.7964,44.1895,2.5635
4128485,0.9407,0.2124,0.588,-76.9653,18.1274,5.6152
4128505,0.7328,0.36,0.4987,-62.9272,-0.7935,-15.686
4128525,1.415,0.1799,0.6581,-69.0308,-43.9453,-34.79
4128545,1.3298,0.1022,0.6528,-70.1294,-79.895,-45.7764
4128565,1.4025,0.151,0.6917,-70.2515,-61.7676,-47.1191
4128585,1.3623,0.3135,0.7002,-62.9883,-44.3115,-51.9409
4128605,1.2186,0.349,0.6821,-62.6831,-23.1934,-54.6875
4128625,1.1904,0.3182,0.63,-56.3354,-19.8975,-55.9692
4128645,0.9982,0.2571,0.5508,-53.5889,-14.8315,-60.4248
4128665,0.8091,0.2667,0.4839,-34.6069,-16.9678,-68.2983
4128685,0.7424,0.3074,0.5027,-8.9111,-17.4561,-64.8193
4128705,0.541,0.3291,0.4767,2.6855,-22.7661,-62.1948
4128725,0.3031,0.2521,0.3838,43.8843,-38.6963,-50.9033
4128749,0.1732,0.3099,0.2644,63.1714,-46.7529,-42.7856
4128769,0.1744,0.3058,0.2654,65.2466,-47.8516,-27.832
4128789,0.1676,0.1556,0.251,69.9463,-31.3721,-14.4653
4128809,0.0209,0.0886,0.1757,58.3496,-10.9253,-5.7983
4128830,0.1316,0.042,0.2627,67.1997,7.3242,0.8545
4128851,1.2308,-0.3723,0.7274,4.5166,45.0439,7.0801
4128871,1.079,-0.3792,1.4886,15.7471,122.4976,-3.479
4128891,0.6873,-0.3369,0.9569,69.0308,20.6299,34.1797
4128911,1.0651,-0.3248,0.7672,81.7261,-23.7427,32.8369
4128931,0.7036,-0.3889,0.7505,85.144,-58.7158,34.729
4128951,0.8104,-0.4292,0.777,86.6699,-46.814,35.6445
4128972,1.1556,-0.3577,0.8801,81.9702,-6.4697,29.3579
4128992,1.2841,-0.4009,0.8551,68.1763,-26.9165,49.5605
4129012,1.2418,-0.4651,0.7864,59.3262,-21.6064,66.2231
4129032,1.1989,-0.4662,0.7378,55.3589,-11.4136,66.2842
4129053,1.0793,-0.3741,0.6561,52.7954,-7.1411,64.5752
4129073,0.9222,-0.3433,0.5676,51.9409,-4.9438,65.4297
4129093,0.7354,-0.3325,0.5599,49.4995,-0.6714,64.7583
4129117,0.5835,-0.3164,0.5038,44.6167,-0.1221,64.209
4129137,0.4159,-0.3015,0.4482,36.377,-1.4648,62.561
4129157,0.318,-0.2875,0.3549,28.9307,-1.5259,60.73
4129177,0.338,-0.2961,0.3391,28.5034,2.3804,54.4434
