timestamp,ax,ay,az,gx,gy,gz
3428207,0.573,-0.3392,0.3268,50.4761,4.3945,54.8706
3428227,0.2102,-0.1233,0.2478,40.3442,-4.0283,74.4019
3428247,0.0426,-0.2552,0.2379,32.6538,-24.9023,68.9697
3428267,-0.0043,-0.2761,0.2522,21.1792,-36.377,67.9932
3428287,-0.0032,-0.2478,0.3354,12.8784,-39.0625,60.0586
3428307,-0.0245,-0.2952,0.298,7.7515,-31.4941,44.3115
3428327,-0.0067,-0.4388,0.39,-48.3398,26.7334,15.686
3428348,0.4572,-0.427,0.4633,-107.4219,43.7622,12.2681
3428368,2.7041,0.7585,0.9789,-169.1895,101.5625,-19.6533
3428388,0.9419,-0.0547,0.8854,-78.7964,72.4487,-16.4185
3428408,1.0638,-0.0822,0.5831,-82.3364,33.5693,5.4932
3428428,1.1636,0.2803,0.3423,-71.5942,38.4521,-12.8784
3428448,1.5044,0.4283,0.5989,-74.1577,12.8784,-27.4048
3428468,1.6776,-0.1023,0.59,-81.2988,-45.8374,-51.5137
3428488,1.543,0.0219,0.6326,-82.2754,-48.5229,-49.6216
3428508,1.5892,-0.048,0.6915,-83.8013,-16.6016,-54.5654
3428530,1.4469,0.1907,0.5881,-83.8013,-10.2539,-62.0117
3428550,1.2607,0.2623,0.5403,-63.4155,15.3198,-67.5049
3428573,1.0272,0.257,0.4751,-61.2183,19.2871,-66.3452
3428594,0.7581,0.1498,0.421,-38.8794,-4.5776,-65.1855
3428614,0.4379,0.1423,0.2284,8.728,-49.6826,-68.3594
3428634,0.3104,0.2083,0.2687,29.2358,-86.9141,-74.9512
3428654,0.186,0.2438,0.2654,42.7246,-116.272,-80.5664
3428674,-0.0863,0.5786,0.0403,45.166,-82.5806,-64.5752
3428694,-0.0677,0.3491,-0.1189,63.4766,-27.0996,-31.5552
3428714,-0.0524,0.3783,0.1787,70.3125,-22.522,-13.7939
3428734,-0.0889,0.1995,0.4788,76.4771,-2.4414,14.8315
3428754,0.4086,-0.072,0.6879,58.4106,56.2134,26.6724
3428775,1.2407,-0.7352,0.2806,17.7612,108.5815,10.376
3428795,1.2329,-0.4207,1.1608,39.856,137.0239,17.0898
3428835,1.2887,-0.7346,0.5084,76.6602,-54.1992,12.7563
3428855,0.9491,-0.6774,0.6484,77.4536,-58.3496,19.2261
3428877,1.248,-0.3575,0.7177,70.3735,-35.4614,24.4141
3428897,1.4366,-0.3751,0.6421,61.0352,-32.8979,44.4336
3428917,1.2946,-0.5265,0.6257,62.5,-20.0806,60.1807
3428937,1.2313,-0.5964,0.6049,68.7256,-3.54,65.0024
3428957,1.1073,-0.5582,0.5529,74.1577,10.8032,73.4253
3428977,0.9525,-0.4275,0.5502,67.2607,6.7139,80.0781
3428997,0.6591,-0.2726,0.3779,60.4248,-5.0049,88.1348
3429017,0.4391,-0.3842,0.3336,48.8892,-2.3804,81.604
3429037,-0.063,-0.1876,0.1447,40.4663,-16.7847,80.0171
3429057,0.0365,-0.2634,0.1316,34.3628,-26.3672,86.6089
3429077,0.0682,-0.276,0.2185,4.1504,-27.771,76.1719
3429097,0.0763,-0.3114,0.4233,-12.8174,-23.2544,66.8335
3429117,-0.1108,-0.5472,0.3735,-52.3071,-13.6108,39.0015
3429137,0.0549,-0.5948,0.3606,-82.7637,20.813,16.6626
3429157,0.7375,-0.4297,0.3905,-111.2671,49.4995,-6.5918
3429177,1.8206,-0.1163,0.522,-170.2271,108.2153,-63.2935
3429197,0.8159,0.2858,0.7968,-57.8003,10.8032,1.0986
3429218,1.5137,0.1543,0.5276,-48.0347,56.5186,13.1226
3429238,0.8855,0.2795,0.4722,-80.3223,41.3818,11.2305
3429258,1.7092,0.0438,0.7002,-118.4692,-15.2588,-4.5776
3429278,1.6227,-0.0112,0.6039,-111.7554,-94.2993,-56.8237
3429298,1.5492,0.0737,0.6813,-103.6377,-32.6538,-56.8237
3429318,1.5739,0.0687,0.7009,-99.6094,-15.4419,-62.561
3429338,1.3278,0.3292,0.6096,-86.4258,7.9956,-63.9038
3429358,1.208,0.2933,0.4753,-86.9141,1.8311,-61.6455
3429378,0.9717,0.2585,0.3763,-67.3218,1.6479,-73.8525
3429398,0.7704,0.2373,0.3505,-41.0767,-9.1553,-81.665
3429418,0.5763,0.1981,0.3147,-19.4092,-27.71,-82.3975
3429438,0.3433,0.2083,0.2267,13.6719,-50.293,-81.4209
3429462,0.1288,0.3512,0.2645,62.1948,-99.8535,-82.3975
3429482,-0.0421,0.4866,0.1592,69.458,-99.7314,-71.8384
3429502,-0.2135,0.4838,-0.0295,54.8706,-74.3408,-49.9878
3429525,-0.1073,0.5101,0.261,75.9277,-16.6016,-14.8315
3429545,-0.0552,0.1866,0.5945,121.7651,22.4609,18.1885
3429565,0.401,-0.0403,0.6316,95.0317,71.4111,35.2783
3429585,2.1113,-0.4828,0.1641,26.2451,131.3477,40.8325
3429605,0.9032,-0.7195,0.8685,23.1934,50.7202,27.4658
3429625,1.7686,-0.4508,0.6937,82.4585,-39.4287,6.3477
3429645,0.7877,-0.3673,0.5272,81.543,-77.0264,10.6812
3429665,0.6147,-0.4102,0.6324,79.834,-40.5273,29.1748
3429685,1.1343,-0.4301,0.7667,65.7349,-15.3809,32.7148
3429705,1.3293,-0.4307,0.7041,51.8799,-21.9727,47.2412
3429725,1.3677,-0.4133,0.6934,49.8657,-17.2729,55.603
3429745,1.4067,-0.4055,0.6735,53.2837,-2.7466,63.1714
3429765,1.1689,-0.4514,0.5223,59.3262,7.019,64.3311
3429786,1.0304,-0.4507,0.4902,59.5093,11.1084,64.8804
