timestamp,ax,ay,az,gx,gy,gz
1782212,0.7554,0.0186,0.6273,2.2583,-1.8921,0.3662
1782232,0.7499,0.0166,0.6273,2.3804,-2.1362,0.4272
1782252,0.7502,0.0109,0.6293,2.3193,-2.1362,0.0
1782272,0.7491,0.0073,0.6323,1.8921,-2.0752,-0.1221
1782292,0.7476,0.0055,0.6335,1.3428,-2.3804,-0.2441
1782312,0.7434,0.007,0.6372,0.8545,-2.5635,-0.5493
1782332,0.7415,0.0043,0.6379,0.7935,-2.3804,-0.9155
1782352,0.7413,0.0038,0.6367,0.4883,-2.2583,-1.0376
1782374,0.7382,0.0061,0.6381,0.0,-2.0142,-1.3428
1782394,0.7386,0.0107,0.6412,-0.1831,-1.8921,-1.4648
1782414,0.7391,0.0114,0.6394,-0.3662,-2.0142,-1.2207
1782434,0.7382,0.0109,0.6407,-0.4272,-1.709,-1.0986
1782454,0.7377,0.0125,0.6393,-0.4272,-1.8921,-0.9155
1782474,0.7375,0.0139,0.6412,-0.3052,-1.8311,-1.0986
1782495,0.7369,0.0143,0.6426,-0.2441,-1.709,-1.0376
1782515,0.7346,0.0129,0.6458,0.1221,-1.8311,-1.0986
1782535,0.7312,0.0103,0.6471,0.1221,-1.5259,-0.7935
1782555,0.7295,0.0096,0.6483,0.0,-1.2817,-0.7935
1782575,0.7312,0.0103,0.6478,0.1831,-1.1597,-0.3052
1782595,0.7321,0.0111,0.6478,0.6714,-0.9766,0.1221
1782615,0.7324,0.0143,0.6466,0.9155,-0.7935,0.4883
1782635,0.7336,0.0171,0.6471,1.8311,-0.6104,1.0376
1782655,0.7346,0.0148,0.6465,1.9531,-0.9155,1.1597
1782675,0.7346,0.0127,0.645,2.0142,-1.0376,1.2817
1782695,0.7361,0.0077,0.6449,2.1362,-0.7324,1.4648
1782715,0.7366,0.0082,0.6497,2.3804,-0.9155,1.4038
1782735,0.7378,0.0101,0.6461,2.3193,-0.7935,1.2817
1782755,0.7389,0.0073,0.646,2.6245,-0.7324,1.4038
1782778,0.7388,0.0065,0.6421,1.9531,-0.7324,0.9766
1782799,0.7386,0.0065,0.6407,1.5869,-0.9155,0.9766
1782819,0.7346,0.0027,0.6407,0.9155,-1.1597,0.7324
1782839,0.7352,0.0017,0.6443,0.6714,-0.7935,0.6104
1782859,0.7367,0.0039,0.6438,0.2441,-1.1597,0.2441
1782879,0.7378,0.009,0.646,-0.2441,-1.0376,0.061
1782899,0.7382,0.0094,0.645,-0.5493,-0.7324,0.1221
1782920,0.7373,0.0116,0.6462,-0.7324,-0.8545,-0.061
1782940,0.7347,0.0128,0.6481,-0.9155,-0.8545,-0.3662
1782960,0.7321,0.015,0.6465,-0.7935,-0.7935,-0.6104
1782980,0.7301,0.0157,0.6479,-0.7935,-0.3662,-0.6714
1783000,0.7296,0.016,0.6486,-0.6104,-0.2441,-0.9155
1783020,0.7291,0.0151,0.6475,-0.3052,-0.4272,-0.6714
1783040,0.7295,0.0149,0.6498,0.0,-0.4272,-0.5493
1783060,0.731,0.0142,0.6494,0.1221,0.061,-0.6104
1783080,0.7319,0.0126,0.6489,0.4272,-0.061,-0.4272
1783100,0.7325,0.0149,0.6471,0.3662,0.1831,-0.3052
1783120,0.7368,0.0126,0.6442,0.7935,0.1221,-0.3052
1783143,0.7383,0.0131,0.6426,0.9766,0.3052,-0.2441
1783165,0.741,0.0132,0.6409,0.9155,0.4272,-0.1221
1783185,0.7401,0.0135,0.6415,1.1597,0.1831,0.0
1783205,0.7379,0.0129,0.6431,1.1597,0.1831,0.3052
1783225,0.7393,0.0106,0.6418,1.0986,0.061,0.2441
1783245,0.7408,0.0089,0.6385,0.9766,0.3662,0.1831
1783265,0.7451,0.0093,0.6383,0.7935,0.7324,0.0
1783285,0.7462,0.0093,0.637,0.7324,0.3662,-0.061
1783305,0.7458,0.0059,0.6371,0.6104,-0.1221,0.0
1783325,0.7446,0.0068,0.6372,0.5493,-0.4272,0.0
1783345,0.7443,0.0074,0.6383,0.7935,-0.4883,0.1831
1783369,0.7426,0.0071,0.6393,0.6104,-0.7935,0.1831
1783389,0.7417,0.0077,0.6418,0.6714,-1.0376,0.0
1783409,0.7397,0.0081,0.6425,0.3052,-0.9155,-0.1221
1783429,0.7388,0.0083,0.6431,0.7935,-0.9766,-0.3052
1783449,0.738,0.0092,0.6436,0.7324,-0.7935,-0.1221
1783469,0.7384,0.0087,0.6458,0.7935,-0.9155,-0.1221
1783490,0.7372,0.0071,0.6456,0.7324,-0.9155,-0.1831
1783510,0.7346,0.0038,0.6459,0.6104,-1.0986,-0.1831
1783530,0.7334,0.0022,0.646,0.7324,-0.9766,-0.1221
1783550,0.735,0.0027,0.6439,0.6104,-0.7935,0.061
1783570,0.7347,0.0042,0.644,0.5493,-0.6104,0.2441
1783590,0.7325,0.0029,0.6461,0.3052,-0.5493,0.3662
1783610,0.7343,0.0088,0.6461,0.1831,-0.3052,0.4272
1783630,0.7321,0.0078,0.6466,0.1221,-0.4883,0.2441
1783650,0.7341,0.0043,0.6478,0.6104,-0.4883,0.6104
1783670,0.7365,0.0042,0.6461,0.1831,-0.3662,0.4272
1783690,0.7389,0.0079,0.6469,0.1831,-0.5493,0.4272
1783710,0.7385,0.0074,0.6462,0.3052,-0.4883,0.6714
1783732,0.7373,0.0099,0.6456,0.3662,-0.3052,0.7935
1783752,0.738,0.0109,0.6448,0.6104,-0.2441,1.1597
1783772,0.7345,0.0118,0.6442,0.5493,-0.2441,1.0986
1783792,0.7343,0.0115,0.6445,0.6714,0.0,0.8545
1783812,0.7347,0.0089,0.6458,0.4883,0.0,0.7324
1783832,0.7358,0.0071,0.6462,0.4883,-0.061,0.6714
1783852,0.7361,0.0063,0.6462,0.4883,-0.1221,0.6104
1783872,0.7347,0.0049,0.6471,0.4272,-0.1831,0.6104
1783892,0.7339,0.0027,0.6477,0.061,0.0,0.4883
1783912,0.7332,0.0033,0.6461,0.061,0.061,0.4883
1783932,0.731,0.0028,0.6482,-0.4272,0.2441,0.4272
1783952,0.7325,0.001,0.6493,-0.2441,0.0,0.4272
1783972,0.7332,0.0017,0.6464,-0.7324,0.6104,0.3662
1783992,0.7334,0.005,0.6498,-0.7935,0.4272,0.4272
1784014,0.7314,0.0067,0.6475,-1.0376,0.3052,0.7324
1784034,0.7299,0.0076,0.6478,-1.1597,0.4883,0.5493
1784054,0.7301,0.0098,0.6472,-1.2817,1.0376,0.7324
1784074,0.7303,0.014,0.6453,-1.1597,1.5869,0.7935
1784094,0.7328,0.0166,0.6422,-1.1597,1.709,0.9766
1784114,0.7378,0.0204,0.6393,-0.7324,1.9531,1.4038
1784134,0.739,0.021,0.6371,-0.4883,2.1973,1.709
1784154,0.7421,0.0238,0.6346,-0.4272,2.3804,2.1362
1784174,0.7465,0.0255,0.6335,-0.1831,2.0142,2.4414
1784194,0.748,0.0265,0.6326,0.2441,1.709,2.6855
1784214,0.7498,0.0283,0.6335,0.2441,1.5259,2.8076
1784234,0.7507,0.0255,0.6333,0.4272,1.0376,2.8076
1784254,0.7504,0.0253,0.6337,0.4883,0.9766,2.8076
1784274,0.751,0.0243,0.6277,0.3662,0.8545,2.5635
1784294,0.7495,0.0229,0.6255,0.3662,0.8545,2.3193
1784314,0.748,0.0233,0.6246,0.1221,1.2207,2.1973
1784334,0.7479,0.0245,0.6256,0.1221,0.6714,2.2583
1784354,0.7507,0.0283,0.6256,0.1831,0.4272,2.0752
1784374,0.7549,0.0311,0.6233,0.3662,0.1221,1.9531
1784394,0.7587,0.0295,0.6219,0.1831,-0.4883,1.5259
1784416,0.7595,0.028,0.6237,-0.1221,-0.7324,1.0986
1784436,0.7566,0.0271,0.6279,-0.061,-1.2817,0.7324
1784456,0.752,0.0287,0.6321,-0.2441,-1.1597,0.3662
1784476,0.7483,0.0337,0.631,-0.2441,-1.4648,0.0
1784496,0.7501,0.0349,0.6321,0.0,-2.8076,-0.6104
1784516,0.7445,0.0343,0.6351,-0.1221,-1.2207,0.0
1784536,0.739,0.0347,0.6376,-0.1831,-1.2207,-0.1831
1784556,0.734,0.0339,0.6399,-0.5493,-1.1597,-0.2441
1784576,0.7317,0.0433,0.6371,-0.9155,-5.3101,-1.4648
1784596,0.7222,0.0452,0.6425,-0.7935,-4.3335,-0.8545
1784616,0.7279,0.0382,0.6455,-0.4883,-1.0986,-0.3662
1784636,0.7236,0.0353,0.647,-0.3052,-3.3569,-0.3662
1784656,0.7257,0.0388,0.6489,-0.4883,-2.5635,0.5493
1784676,0.7238,0.0452,0.6499,0.1831,-1.77,1.8311
1784696,0.7179,0.0499,0.6528,0.7935,-1.0986,2.5024
1784716,0.7268,0.0482,0.6528,0.9766,1.77,3.479
1784736,0.7279,0.0479,0.6503,1.3428,2.4414,3.7842
1784756,0.7314,0.035,0.6289,2.6245,3.0518,3.6011
1784776,0.7347,0.0234,0.6163,3.1738,4.5776,2.9907
1784796,0.7476,0.0099,0.6066,3.6621,6.7139,2.3804
1784816,0.7852,0.0153,0.6127,3.1738,8.606,1.5869
1784836,0.7958,0.0223,0.6151,2.9907,6.5918,1.2817
1784856,0.8046,0.0228,0.6096,3.2959,2.6245,1.8921
1784878,0.7986,0.0206,0.6066,2.9297,0.7324,1.5869
1784898,0.7898,0.0234,0.6127,1.8921,-0.9155,1.2207
1784918,0.7731,0.0275,0.6178,1.5259,-1.8921,1.0376
1784938,0.7588,0.03,0.6177,1.4038,-2.1362,0.9766
1784961,0.7521,0.0312,0.6144,1.2207,-1.5869,0.1831
1784981,0.7463,0.0319,0.6176,1.2207,-1.5869,-0.6714
1785001,0.7437,0.0337,0.6185,0.7324,-1.5259,-1.1597
1785021,0.7439,0.0339,0.6202,0.6104,-1.5259,-0.9766
1785041,0.7465,0.0343,0.6217,0.7324,-1.5259,-0.6104
1785061,0.7523,0.0337,0.626,1.0376,-1.5869,-0.3662
1785081,0.7552,0.0348,0.6304,1.2817,-1.8311,-0.061
